Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Jiangsu Aide Solar Energy Technology AD315M6-Aa,Jiangsu Aide Solar Energy Technology,Mono-c-Si,0,315.234,287.7,1.94,1.956,0.992,72,8.88,46.03,8.3,37.98,0.00777,-0.201335,44.4,2.025961,8.886971,0,0.252265,321.370105,-8.574894,-0.4341,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-170D-24,Jiangsu Best Solar High-Tech,Mono-c-Si,0,168.504,148.2,1.281,1.586,0.808,72,5.42,44.5,4.76,35.4,0.002568,-0.173166,47.6,2.071702,5.45878,0,0.664584,92.883501,13.866783,-0.526067,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-175D-24,Jiangsu Best Solar High-Tech,Mono-c-Si,0,174.833,152.7,1.281,1.586,0.808,72,5.43,44.7,4.87,35.9,0.002573,-0.173945,47.6,2.063389,5.454409,0,0.588849,130.992746,12.337845,-0.526067,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-180D-24,Jiangsu Best Solar High-Tech,Mono-c-Si,0,180.276,157.2,1.281,1.586,0.808,72,5.46,44.9,4.98,36.2,0.002587,-0.174723,47.6,2.054235,5.475705,0,0.560723,194.940135,10.699737,-0.526067,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-190P-18,Jiangsu Best Solar High-Tech,Multi-c-Si,0,189.837,166.2,1.475,1.484,0.994,72,7.97,32.6,7.11,26.7,0.004886,-0.120478,47.4,1.526728,7.997995,0,0.204168,58.124727,21.170154,-0.514414,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-200P-18,Jiangsu Best Solar High-Tech,Multi-c-Si,0,200.136,175.2,1.475,1.484,0.994,72,8.25,32.8,7.44,26.9,0.005058,-0.121217,47.4,1.525822,8.273314,0,0.195856,69.307966,19.838474,-0.514414,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-210P-18,Jiangsu Best Solar High-Tech,Multi-c-Si,0,210.025,184.3,1.475,1.484,0.994,72,8.47,33.2,7.75,27.1,0.005193,-0.122696,47.4,1.524806,8.488438,0,0.216904,99.642697,17.269243,-0.514414,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-210P-20,Jiangsu Best Solar High-Tech,Multi-c-Si,0,209.979,183,1.632,1.642,0.994,72,7.83,36.1,7.07,29.7,0.004832,-0.134409,47.9,1.686434,7.84993,0,0.210124,82.551599,19.83787,-0.516794,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-220D-20,Jiangsu Best Solar High-Tech,Mono-c-Si,0,219.96,189.7,1.632,1.642,0.994,72,8.01,36.9,7.05,31.2,0.003564,-0.146861,47.8,1.845556,8.015612,0,0.038083,54.357235,25.928901,-0.561029,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-220P-20,Jiangsu Best Solar High-Tech,Multi-c-Si,0,220.52,192,1.632,1.642,0.994,72,8.14,36.5,7.4,29.8,0.005023,-0.135898,47.9,1.688922,8.16087,0,0.243935,95.144148,17.892637,-0.516794,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-230P-20,Jiangsu Best Solar High-Tech,Multi-c-Si,0,229.632,201,1.632,1.642,0.994,72,8.34,36.8,7.68,29.9,0.005147,-0.137015,47.9,1.683246,8.355507,0,0.266114,143.120218,15.595853,-0.516794,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-260P-24,Jiangsu Best Solar High-Tech,Multi-c-Si,0,260.28,228,1.946,1.958,0.994,72,8.06,44.2,7.23,36,0.004494,-0.160817,47.6,2.025135,8.090061,0,0.317861,85.225434,18.511182,-0.504943,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-270P-24,Jiangsu Best Solar High-Tech,Multi-c-Si,0,270.414,237,1.946,1.958,0.994,72,8.21,44.2,7.47,36.2,0.004578,-0.160817,47.6,2.012822,8.23054,0,0.28454,113.733876,17.337756,-0.504943,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Best Solar High-Tech BEST-280P-24,Jiangsu Best Solar High-Tech,Multi-c-Si,0,280.236,246.1,1.946,1.958,0.994,72,8.36,44.3,7.72,36.3,0.004661,-0.161181,47.6,1.998543,8.372977,0,0.28194,181.635319,15.48669,-0.504943,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM175-A-72,Jiangsu Green Power PV,Mono-c-Si,0,174.704,154.3,1.262,1.574,0.802,72,5.43,44.6,4.88,35.8,0.002715,-0.17171,47.7,1.982185,5.455758,0,0.623445,131.424855,6.037825,-0.486,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM175-B-48,Jiangsu Green Power PV,Mono-c-Si,0,174.928,153.2,1.297,1.318,0.984,48,7.97,29.3,7.54,23.2,0.006217,-0.106066,47.4,1.317324,8.053518,0,0.31547,665.089342,15.272921,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM175P-B-48,Jiangsu Green Power PV,Multi-c-Si,0,175.275,155,1.297,1.318,0.984,48,8.21,29.6,7.79,22.5,0.009031,-0.10212,49.4,1.240993,8.388534,0,0.46672,289.252546,5.746427,-0.436,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM180-A-72,Jiangsu Green Power PV,Mono-c-Si,0,180,158.9,1.262,1.574,0.802,72,5.48,44.8,5,36,0.00274,-0.17248,47.7,1.972686,5.498038,0,0.615441,186.976374,4.355865,-0.486,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM180-B-48,Jiangsu Green Power PV,Mono-c-Si,0,179.643,157.7,1.297,1.318,0.984,48,8.1,29.6,7.71,23.3,0.006318,-0.107152,47.4,1.328281,8.270243,0,0.331995,369.070126,14.856182,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM180P-B-48,Jiangsu Green Power PV,Multi-c-Si,0,179.67,159.5,1.297,1.318,0.984,48,8.33,29.6,7.95,22.6,0.009163,-0.10212,49.4,1.240383,8.502857,0,0.443885,695.405988,5.686626,-0.436,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM185-A-72,Jiangsu Green Power PV,Mono-c-Si,0,184.982,163.4,1.262,1.574,0.802,72,5.51,44.8,5.11,36.2,0.002755,-0.17248,47.7,1.959172,5.519154,0,0.569189,342.594454,3.147633,-0.486,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM185-B-48,Jiangsu Green Power PV,Mono-c-Si,0,184.552,162.3,1.297,1.318,0.984,48,8.25,29.8,7.82,23.6,0.006435,-0.107876,47.4,1.338414,8.33464,0,0.309399,1204.694664,15.070485,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM185P-B-48,Jiangsu Green Power PV,Multi-c-Si,0,184.672,164.1,1.297,1.318,0.984,48,8.33,29.7,7.96,23.2,0.009163,-0.102465,49.4,1.26094,8.503533,0,0.366358,510.376416,8.379708,-0.436,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM190-B-54,Jiangsu Green Power PV,Mono-c-Si,0,189.95,165.3,1.452,1.476,0.984,54,7.84,33.2,7.25,26.2,0.006821,-0.117528,47.9,1.520085,7.854523,0,0.375873,202.910755,21.644757,-0.525,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM190P-B-54,Jiangsu Green Power PV,Multi-c-Si,0,190.06,168,1.452,1.476,0.984,54,7.89,33,7.31,26,0.008363,-0.11451,48.4,1.440202,7.905979,0,0.396439,195.753837,13.466397,-0.456,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM195-B-54,Jiangsu Green Power PV,Mono-c-Si,0,195.452,169.7,1.452,1.476,0.984,54,8.02,33.2,7.46,26.2,0.006977,-0.117528,47.9,1.514739,8.029429,0,0.367717,312.770887,20.926517,-0.525,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM195P-B-54,Jiangsu Green Power PV,Multi-c-Si,0,195.489,172.6,1.452,1.476,0.984,54,7.95,33.4,7.49,26.1,0.008427,-0.115898,48.4,1.443604,8.038958,0,0.428972,364.19225,11.48823,-0.456,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM200-B-54,Jiangsu Green Power PV,Mono-c-Si,0,199.906,174.2,1.452,1.476,0.984,54,8.1,33.6,7.63,26.2,0.007047,-0.118944,47.9,1.5185,8.187662,0,0.415076,509.695443,18.908698,-0.525,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM200P-B-54,Jiangsu Green Power PV,Multi-c-Si,0,199.906,177.1,1.452,1.476,0.984,54,8.12,33.4,7.63,26.2,0.008607,-0.115898,48.4,1.442063,8.121813,0,0.407807,1826.744396,11.306811,-0.456,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM205-B-54,Jiangsu Green Power PV,Mono-c-Si,0,204.877,178.7,1.452,1.476,0.984,54,8.24,33.6,7.79,26.3,0.007169,-0.118944,47.9,1.518836,8.325504,0,0.392436,1052.193182,18.983517,-0.525,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM205P-B-54,Jiangsu Green Power PV,Multi-c-Si,0,205.403,181.7,1.452,1.476,0.984,54,8.21,33.6,7.81,26.3,0.008703,-0.116592,48.4,1.452816,8.385308,0,0.407327,331.633487,11.578362,-0.456,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM210-B-54,Jiangsu Green Power PV,Mono-c-Si,0,209.88,183.2,1.452,1.476,0.984,54,8.33,33.6,7.95,26.4,0.007247,-0.118944,47.9,1.521902,8.501474,0,0.369406,776.707684,19.420735,-0.525,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM210P-B-54,Jiangsu Green Power PV,Multi-c-Si,0,209.88,186.3,1.452,1.476,0.984,54,8.33,33.6,7.95,26.4,0.00883,-0.116592,48.4,1.453428,8.504352,0,0.38626,474.376515,11.690113,-0.456,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM210P-B-60,Jiangsu Green Power PV,Multi-c-Si,0,209.96,187.4,1.608,1.634,0.984,60,7.88,36.5,7.24,29,0.006619,-0.128845,45.8,1.612217,7.902315,0,0.397887,140.506092,14.214771,-0.476,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM215P-B-60,Jiangsu Green Power PV,Multi-c-Si,0,215.062,192,1.608,1.634,0.984,60,8.03,36.5,7.34,29.3,0.006745,-0.128845,45.8,1.627666,8.054366,0,0.340971,112.369359,16.189296,-0.476,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM220-B-60,Jiangsu Green Power PV,Mono-c-Si,0,219.765,193.3,1.608,1.634,0.984,60,8.02,36.5,7.35,29.9,0.006256,-0.1314,46.9,1.698873,8.03491,0,0.229256,123.316449,23.137956,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM220P-B-60,Jiangsu Green Power PV,Multi-c-Si,0,219.775,196.6,1.608,1.634,0.984,60,8.1,37,7.45,29.5,0.006804,-0.13061,45.8,1.636756,8.12131,0,0.375912,142.886218,14.538081,-0.476,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM225-B-60,Jiangsu Green Power PV,Mono-c-Si,0,225,197.8,1.608,1.634,0.984,60,8.06,36.5,7.5,30,0.006287,-0.1314,46.9,1.685816,8.067079,0,0.216353,246.341862,21.587881,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM225P-B-60,Jiangsu Green Power PV,Multi-c-Si,0,224.96,201.2,1.608,1.634,0.984,60,8.17,37,7.6,29.6,0.006863,-0.13061,45.8,1.628921,8.181524,0,0.357854,253.702685,13.613489,-0.476,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM230-B-60,Jiangsu Green Power PV,Mono-c-Si,0,230.265,202.4,1.608,1.634,0.984,60,8.1,37,7.65,30.1,0.006318,-0.1332,46.9,1.692126,8.186373,0,0.266225,405.363995,19.514368,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM230P-B-60,Jiangsu Green Power PV,Multi-c-Si,0,230.354,205.8,1.608,1.634,0.984,60,8.22,37,7.73,29.8,0.006905,-0.13061,45.8,1.62502,8.222827,0,0.32568,947.100505,13.188268,-0.476,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM235-B-60,Jiangsu Green Power PV,Mono-c-Si,0,234.956,206.9,1.608,1.634,0.984,60,8.25,37,7.78,30.2,0.006435,-0.1332,46.9,1.687748,8.250383,0,0.250045,5384.093753,19.016663,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Green Power PV GPM240-B-60,Jiangsu Green Power PV,Mono-c-Si,0,239.976,211.5,1.608,1.634,0.984,60,8.31,37,7.92,30.3,0.006482,-0.1332,46.9,1.689486,8.393311,0,0.231095,9189.692735,19.247807,-0.516,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS140M36-12V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,140.0148,124.7,1.002,1.482,0.676,36,8.97,22.57,8.01,17.48,0.003714,-0.073172,46.7,0.955155,9.043684,0,0.293739,35.758738,15.113634,-0.4723,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS140P36-12V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,140.0148,124.5,1.002,1.482,0.676,36,8.97,22.57,8.01,17.48,0.005427,-0.07658,46.2,0.987256,9.039453,0,0.28577,36.907539,16.789291,-0.4875,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS145M36-12V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,144.9416,129.2,1.002,1.482,0.676,36,9.14,22.83,8.24,17.59,0.003784,-0.074015,46.7,0.957495,9.204121,0,0.304549,43.411253,13.224634,-0.4723,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS145P36-12V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,144.9416,129.1,1.002,1.482,0.676,36,9.14,22.83,8.24,17.59,0.00553,-0.077462,46.2,0.989472,9.200075,0,0.296883,45.168683,14.883668,-0.4875,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS180D72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,180.072,160.5,1.277,1.58,0.808,72,5.29,44.3,4.92,36.6,0.003264,-0.14938,46.8,1.926831,5.295983,0,0.406668,359.593185,16.557529,-0.4654,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS185D72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,185,165.1,1.277,1.58,0.808,72,5.39,44.5,5,37,0.003326,-0.150054,46.8,1.945942,5.396068,0,0.344196,305.759204,17.704869,-0.4654,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS190D72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,189.857,169.7,1.277,1.58,0.808,72,5.48,44.7,5.09,37.3,0.003381,-0.150728,46.8,1.957286,5.485354,0,0.309682,316.968359,18.003409,-0.4654,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS195D72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,195.144,174.3,1.277,1.58,0.808,72,5.57,44.9,5.19,37.6,0.003437,-0.151403,46.8,1.96629,5.574254,0,0.27748,363.3496,18.052906,-0.4654,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS220P60-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,220.168,196.7,1.637,1.65,0.992,60,8.38,36.2,7.54,29.2,0.004911,-0.118084,46.3,1.569787,8.418688,0,0.317006,68.665243,19.626991,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS225P60-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,224.91,201.3,1.637,1.65,0.992,60,8.49,36.3,7.65,29.4,0.004975,-0.118411,46.3,1.576595,8.525975,0,0.295356,69.703064,19.988283,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS230M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,230.288,205.7,1.637,1.65,0.992,60,8.58,36.4,7.78,29.6,0.003217,-0.125434,46.2,1.563408,8.610781,0,0.279927,78.028482,11.472868,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS230P60-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,230.288,205.9,1.637,1.65,0.992,60,8.58,36.4,7.78,29.6,0.005028,-0.118737,46.3,1.578472,8.610031,0,0.275904,78.827526,19.688048,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS235M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,234.824,210.3,1.637,1.65,0.992,60,8.62,36.5,7.88,29.8,0.003232,-0.125779,46.2,1.56342,8.643897,0,0.262907,94.833512,10.95676,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS235P60-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,234.824,210.5,1.637,1.65,0.992,60,8.62,36.5,7.88,29.8,0.005051,-0.119063,46.3,1.578553,8.643242,0,0.258911,96.023618,19.148562,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS240M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,239.596,214.9,1.637,1.65,0.992,60,8.7,36.6,7.96,30.1,0.003262,-0.126124,46.2,1.573801,8.720849,0,0.228806,95.477579,11.772349,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS240P60-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,239.596,215.1,1.637,1.65,0.992,60,8.7,36.6,7.96,30.1,0.005098,-0.119389,46.3,1.588928,8.720236,0,0.224831,96.659685,20.005746,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS245M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,245.024,219.5,1.637,1.65,0.992,60,8.78,36.7,8.06,30.4,0.003292,-0.126468,46.2,1.581633,8.796668,0,0.196068,103.279884,12.262241,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS250M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,249.898,224.1,1.637,1.65,0.992,60,8.86,36.8,8.14,30.7,0.003322,-0.126813,46.2,1.591944,8.873927,0,0.163468,103.991042,13.060826,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS255M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,255.13,228.7,1.637,1.65,0.992,60,8.94,36.9,8.23,31,0.003353,-0.127157,46.2,1.600969,8.950849,0,0.131936,108.7233,13.693403,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS255P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,254.736,227.9,1.94,1.956,0.992,72,8.34,43.65,7.32,34.8,0.004887,-0.142386,46.3,1.909945,8.406097,0,0.445752,56.244344,21.438624,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS260M60-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,260.103,233.3,1.637,1.65,0.992,60,9.02,37,8.31,31.3,0.003383,-0.127502,46.2,1.611222,9.028295,0,0.100697,109.499784,14.476158,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS260M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,260.05,232.2,1.94,1.956,0.992,72,8.35,43.8,7.43,35,0.003131,-0.150935,46.2,1.883816,8.403896,0,0.440975,68.319093,11.626376,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS260P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,260.05,232.5,1.94,1.956,0.992,72,8.35,43.8,7.43,35,0.004893,-0.142876,46.3,1.901926,8.402891,0,0.43596,68.825484,19.84106,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS265M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,265.056,236.8,1.94,1.956,0.992,72,8.39,43.85,7.53,35.2,0.003146,-0.151107,46.2,1.880764,8.434217,0,0.415146,78.771588,11.111236,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS265P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,265.056,237,1.94,1.956,0.992,72,8.39,43.85,7.53,35.2,0.004917,-0.143039,46.3,1.898932,8.433315,0,0.410173,79.449513,19.30359,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS270M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,270.102,241.4,1.94,1.956,0.992,72,8.42,43.9,7.63,35.4,0.003157,-0.151279,46.2,1.876562,8.45449,0,0.390568,95.348229,10.47486,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS270P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,270.102,241.6,1.94,1.956,0.992,72,8.42,43.9,7.63,35.4,0.004934,-0.143202,46.3,1.894789,8.4537,0,0.385636,96.350605,18.638223,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS275M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,274.832,246,1.94,1.956,0.992,72,8.45,43.95,7.72,35.6,0.003169,-0.151452,46.2,1.874193,8.476689,0,0.36629,115.971549,10.030862,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS275P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,274.832,246.2,1.94,1.956,0.992,72,8.45,43.95,7.72,35.6,0.004952,-0.143365,46.3,1.892463,8.475998,0,0.361395,117.463903,18.173987,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS280M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,280.314,250.6,1.94,1.956,0.992,72,8.56,44,7.83,35.8,0.00321,-0.151624,46.2,1.879999,8.584573,0,0.337993,117.74157,10.444641,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS280P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,280.314,250.8,1.94,1.956,0.992,72,8.56,44,7.83,35.8,0.005016,-0.143528,46.3,1.89827,8.583909,0,0.333152,119.276144,18.610072,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS290M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,290.324,259.8,1.94,1.956,0.992,72,8.7,44.1,8.02,36.2,0.003262,-0.151969,46.2,1.885207,8.717159,0,0.287694,145.867646,10.597862,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS290P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,290.324,260,1.94,1.956,0.992,72,8.7,44.1,8.02,36.2,0.005098,-0.143854,46.3,1.903508,8.716607,0,0.282935,148.226473,18.773889,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS300M72-24V,Jiangsu JiaSheng Photovoltaic Technology,Mono-c-Si,0,300.12,269,1.94,1.956,0.992,72,8.76,44.2,8.2,36.6,0.003285,-0.152313,46.2,1.88153,8.767051,0,0.244005,303.143255,9.817891,-0.4672,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu JiaSheng Photovoltaic Technology JS300P72-24V,Jiangsu JiaSheng Photovoltaic Technology,Multi-c-Si,0,300.12,269.3,1.94,1.956,0.992,72,8.76,44.2,8.2,36.6,0.005133,-0.14418,46.3,1.899901,8.766685,0,0.239316,313.600632,17.957309,-0.4609,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Prefersolar Photovoltaic PS-175M,Jiangsu Prefersolar Photovoltaic,Mono-c-Si,0,175.015,156,1.262,1.574,0.802,72,5.52,42.6,4.93,35.5,0.00276,-0.13632,47.5,1.857285,5.536099,0,0.304334,104.3471,23.214574,-0.45,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Prefersolar Photovoltaic PS-180M,Jiangsu Prefersolar Photovoltaic,Mono-c-Si,0,180,160.6,1.262,1.574,0.802,72,5.6,43.2,5,36,0.0028,-0.13824,47.5,1.883812,5.616398,0,0.304029,103.828784,23.256958,-0.45,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Prefersolar Photovoltaic PS-185M,Jiangsu Prefersolar Photovoltaic,Mono-c-Si,0,185.04,165.2,1.262,1.574,0.802,72,5.76,43.2,5.14,36,0.00288,-0.13824,47.5,1.884518,5.776994,0,0.295242,100.068748,23.338342,-0.45,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Prefersolar Photovoltaic PS-230M,Jiangsu Prefersolar Photovoltaic,Mono-c-Si,0,230.1,203.9,1.618,1.643,0.985,60,8.59,36,7.67,30,0.003436,-0.1152,48.2,1.571882,8.615025,0,0.164604,56.500622,23.669219,-0.46,N,SAM 2020.2.29 r1,4/29/2020
Jiangsu Prefersolar Photovoltaic PS-235M,Jiangsu Prefersolar Photovoltaic,Mono-c-Si,0,234.9,208.4,1.618,1.643,0.985,60,8.77,36,7.83,30,0.003508,-0.1152,48.2,1.57198,8.795582,0,0.161194,55.260607,23.682867,-0.46,N,SAM 2020.2.29 r1,4/29/2020
