Manufacturer,Model Number,Description,Safety Certification,Nameplate Pmax,PTC,Notes,Design Qualification Certification (Optional Submission),Performance Evaluation (Optional Submission),Family,Technology,A_c,N_s,N_p,BIPV,Nameplate Isc,Nameplate Voc,Nameplate Ipmax,Nameplate Vpmax,Average NOCT,gammaPmax,alphaIsc,betaVoc,alphaIpmax,betaVpmax,IPmax_ low,VPmax_ low,IPmax_ NOCT,VPmax_ NOCT,Mounting,Type,Short Side,Long Side,Geometric Multiplier,P2/Pref,CEC Listing Date,Last Update
Trina Solar,TSM-360DE14A(II),360 W Monocrystalline Module,UL 1703,360,324.9,,No Information Submitted,No Information Submitted,Monocrystalline,Multi-c-Si,1.94,72,1,N,9.79,47.2,9.26,38.9,46.3,-0.4625,0.0517,-0.3474,-0.0045,-0.459,1.86,38.96,7.37,34.84,Rack,Flat Plate,0.992,1.956,1,0.200870547,,11/15/2017
Trina Solar,TSM-360DE14A.08(II),360 W Monocrystalline Module,UL 1703,360,324.9,,No Information Submitted,No Information Submitted,Monocrystalline,Multi-c-Si,1.94,72,1,N,9.79,47.2,9.26,38.9,46.3,-0.4625,0.0517,-0.3474,-0.0045,-0.459,1.86,38.96,7.37,34.84,Rack,Flat Plate,0.992,1.956,1,0.200870547,,11/15/2017
Trina Solar,TSM-360DE14H(II),360 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,360,335.5,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,9.73,47.2,9.28,38.8,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.84,37.77,7.48,36.8,,,,,,,3/1/2019,
Trina Solar,TSM-360DEG14(II),360 W_ 72 cell double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,360,335.3,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.57,46.9,9.18,39.2,43.3,-0.378,0.046,-0.273,-0.008,-0.371,1.92,37.9,7.69,36.9,,,,,,,6/1/2018,3/1/2019
Trina Solar,TSM-360DEG14.40(II),360 W_ 72 cell double glass Monocrystalline module_ white backsheet_ 1000V max system Vdc,UL 1703,360,330.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,,N,9.57,46.9,9.18,39.2,45.1,-0.407,0.032,-0.286,-0.065,-0.351,1.87,38.33,7.41,36.6,,,,,,,6/1/2018,
Trina Solar,TSM-360DEG14C.07(II),360 W_ 72 cell double glass bifacial Monocrystalline module_ clear backsheet_ 1000V max system Vdc,UL 1703,360,330.9,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,,N,9.68,48,9.09,39.6,44.4,-0.42,0.038,-0.289,-0.03,-0.395,1.84,38.16,7.38,36,,,,,,,6/1/2018,
Trina Solar,TSM-360DEG14C.27(II),360 W_ 72 cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,360,334.8,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.68,48,9.09,39.6,44.3,-0.365,0.042,-0.28,,,1.84,37.98,7.38,36.3,,,,,,,5/1/2019,
Trina Solar,TSM-360PE15H.T0,360 W_ 144 half-cut cell polycrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,360,334.5,,9/6/2019,No Information Submitted,Polycrystalline,Multi-c-Si,1.99,48,3,N,9.89,47.2,9.4,38.3,44.3,-0.367,0.045,-0.299,,,1.82,36.87,7.35,36,,,,,,,10/1/2019,3/11/2020
Trina Solar,TSM-365DD14A(II),365W Monocrystalline Module_ white backsheet/white frame_ 1000V system voltage,UL 1703,365,334.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,,N,9.77,48,9.3,39.3,44.6,-0.429,0.0405,-0.3201,-0.2094,-0.2312,1.887,38.664,7.482,36.182,,,,,,,2/15/2018,
Trina Solar,TSM-365DD14A.10(II),365W Monocrystalline Module_ white backsheet/white frame_ 1000V system voltage,UL 1703,365,334.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,,N,9.77,48,9.3,39.3,44.6,-0.429,0.0405,-0.3201,-0.2094,-0.2312,1.887,38.664,7.482,36.182,,,,,,,2/15/2018,
Trina Solar,TSM-365DE06X.05(II),365 W_ 132 half cut cell monocrystalline module_ black backsheet and frame_ 1500V max system Vdc,UL 61730,365,339.3,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.82,66,2,N,10.35,45,9.82,37.2,46.5,-0.339,0.037,-0.264,,,1.93,36.93,7.68,35.5,,,,,,,5/21/2021,7/1/2021
Trina Solar,TSM-365DE14A(II),365 W_ 72 cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,365,339.3,,2/28/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,1,N,9.77,48,9.3,39.3,44.3,-0.3718,0.0322-0.2728,1.881,38.449,1.881,38.449,7.57,37.138,,,,,,,2/15/2018,4/2/2019
Trina Solar,TSM-365DE14H(II),365 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,365,340.3,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,9.83,47.4,9.37,39,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.86,37.96,7.56,36.9,,,,,,,3/1/2019,
Trina Solar,TSM-365DEG14(II),365 W_ 72 cell double glass Monocrystalline module_ white backsheet_ 1000V max system Vdc,UL 1703,365,335.4,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,,N,9.61,47.1,9.25,39.5,45.1,-0.407,0.032,-0.286,-0.065,-0.351,1.88,38.62,7.46,36.9,,,,,,,6/1/2018,
Trina Solar,TSM-365DEG14.40(II),365 W_ 72 cell double glass Monocrystalline module_ white backsheet_ 1000V max system Vdc,UL 1703,365,335.4,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,,N,9.61,47.1,9.25,39.5,45.1,-0.407,0.032,-0.286,-0.065,-0.351,1.88,38.62,7.46,36.9,,,,,,,6/1/2018,
Trina Solar,TSM-365DEG14C.07(II),365W_ 72 cell double glass bifacial Monocrystalline module_ clear backsheet_ 1000V max system Vdc,UL 1703,365,335.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,,N,9.75,48.2,9.17,39.8,44.4,-0.42,0.038,-0.289,-0.03,-0.395,1.85,38.35,7.45,36.2,,,,,,,7/16/2018,
Trina Solar,TSM-365DEG14C.27(II),365 W_ 72 cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,365,339.6,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.75,48.2,9.17,39.8,44.3,-0.365,0.042,-0.28,,,1.85,38.17,7.45,36.5,,,,,,,5/1/2019,
Trina Solar,TSM-365DEG14H(II),365 W_ 144 half cells double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,365,340.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.83,47.4,9.37,39,43.6,-0.362,0.0328-0.269,-0.023,-0.354,1.93,37.04,7.67,36.3,,,,,,,2/15/2019,
Trina Solar,TSM-365DEG14HC.20(II),365 W_ 144 half-cut cell double glass bifacial monocrystalline module_ white laminate_ 1500V max system Vdc,UL 1703,365,341.8,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.69,48.6,9.18,39.8,43.2,-0.353,0.036,-0.276,,,1.87,37.67,7.44,36.7,,,,,,,5/1/2019,
Trina Solar,TSM-365DEG14HC.27(II),365 W_ 144 half-cut cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,365,340.5,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.69,48.6,9.18,39.8,43,-0.376,0.027,-0.287,,,1.86,37.97,7.39,36.9,,,,,,,5/1/2019,
Trina Solar,TSM-365PE15H.T0,365 W_ 144 half-cut cell polycrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,365,336.4,,No Information Submitted,No Information Submitted,Polycrystalline,Multi-c-Si,1.99,48,3,N,9.98,47.3,9.48,38.5,46,-0.375,0.051,-0.302,,,1.86,36.77,7.51,35.8,,,,,,,12/23/2019,3/11/2020
Trina Solar,TSM-370DE06X.05(II),370 W_ 132 half cut cell monocrystalline module_ black backsheet and frame_ 1500V max system Vdc,UL 61730,370,344.1,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.82,66,2,N,10.4,45.2,9.9,37.4,46.5,-0.339,0.037,-0.264,,,1.95,37.12,7.74,35.7,,,,,,,5/21/2021,
Trina Solar,TSM-370DE14A(II),370 W_ 72 cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,370,344,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,1,N,9.83,48.3,9.33,39.7,44.3,-0.372,0.032,-0.273,-0.005,-0.367,1.89,38.84,7.59,37.5,,,,,,,3/1/2019,
Trina Solar,TSM-370DE14H(II),370 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,370,345.1,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,9.88,47.6,9.44,39.2,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.87,38.16,7.61,37.1,,,,,,,3/1/2019,
Trina Solar,TSM-370DEG14(II),370 W_ 72 cell double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,370,344.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.66,47.3,9.32,39.7,43.3,-0.378,0.046,-0.273,-0.008,-0.371,1.95,38.38,7.81,37.3,,,,,,,3/1/2019,
Trina Solar,TSM-370DEG14.40(II),370 W_ 72 cell double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,370,344.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.66,47.3,9.32,39.7,43.3,-0.378,0.046,-0.273,-0.008,-0.371,1.95,38.38,7.81,37.3,,,,,,,3/1/2019,
Trina Solar,TSM-370DEG14H(II),370 W_ 144 half cells double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,370,345.4,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.88,47.6,9.44,39.2,43.6,-0.362,0.0328-0.269,-0.023,-0.354,1.95,37.23,7.73,36.5,,,,,,,2/15/2019,
Trina Solar,TSM-370DEG14HC.20(II),370 W_ 144 half-cut cell double glass bifacial monocrystalline module_ white laminate_ 1500V max system Vdc,UL 1703,370,346.5,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.79,48.8,9.26,40,43.2,-0.353,0.036,-0.276,,,1.89,37.86,7.5,36.9,,,,,,,5/1/2019,
Trina Solar,TSM-370DEG14HC.27(II),370 W_ 144 half-cut cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,370,345.3,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.79,48.8,9.26,40,43,-0.376,0.027,-0.287,,,1.87,38.16,7.45,37.1,,,,,,,5/1/2019,
Trina Solar,TSM-370PE15H.T0,370 W_ 144 half-cut cell polycrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,370,341.1,,No Information Submitted,No Information Submitted,Polycrystalline,Multi-c-Si,1.99,48,3,N,10.06,47.7,9.56,38.7,46,-0.375,0.051,-0.302,,,1.88,36.96,7.58,36,,,,,,,12/23/2019,3/11/2020
Trina Solar,TSM-375DE06X.05(II),375 W_ 132 half cut cell monocrystalline module_ black backsheet and frame_ 1500V max system Vdc,UL 61730,375,348.9,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.82,66,2,N,10.45,45.3,9.98,37.6,46.5,-0.339,0.037,-0.264,,,1.96,37.32,7.8,35.9,,,,,,,5/21/2021,
Trina Solar,TSM-375DE09.05,375 W_ 120 half-cut cell monocrystalline module_ black backsheet_ black frame_ 1500V max system Vdc,UL 61730,375,352.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,11.93,40.2,11.3,33.2,44.3,-0.317,0.037,-0.237,,,2.24,32.49,8.97,31.5,,,,,,,8/11/2021,
Trina Solar,TSM-375DE14A(II),375 W_ 72 cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,375,348.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,1,N,9.88,48.5,9.37,40,44.3,-0.372,0.032,-0.273,-0.005,-0.367,1.9,39.13,7.63,37.8,,,,,,,3/1/2019,
Trina Solar,TSM-375DE14H(II),375 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,375,349.8,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,9.93,47.8,9.52,39.4,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.89,38.35,7.68,37.3,,,,,,,3/1/2019,
Trina Solar,TSM-375DEG14(II),375 W_ 72 cell double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,375,349.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.71,47.5,9.39,40,43.3,-0.378,0.046,-0.273,-0.008,-0.371,1.97,38.67,7.87,37.6,,,,,,,3/1/2019,
Trina Solar,TSM-375DEG14.40(II),375 W_ 72 cell double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,375,349.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,72,1,N,9.71,47.5,9.39,40,43.3,-0.378,0.046,-0.273,-0.008,-0.371,1.97,38.67,7.87,37.6,,,,,,,3/1/2019,
Trina Solar,TSM-375DEG14H(II),375 W_ 144 half cells double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,375,350.2,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.93,47.8,9.52,39.4,43.6,-0.362,0.0328-0.269,-0.023,-0.354,1.96,37.42,7.79,36.7,,,,,,,2/15/2019,
Trina Solar,TSM-375DEG14HC.20(II),375 W_ 144 half-cut cell double glass bifacial monocrystalline module_ white laminate_ 1500V max system Vdc,UL 1703,375,351.3,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.89,49,9.34,40.2,43.2,-0.353,0.036,-0.276,,,1.91,38.05,7.57,37.1,,,,,,,5/1/2019,
Trina Solar,TSM-375DEG14HC.27(II),375 W_ 144 half-cut cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,375,350.1,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.89,49,9.34,40.2,43,-0.376,0.027,-0.287,,,1.89,38.35,7.52,37.3,,,,,,,5/1/2019,
Trina Solar,TSM-380DE06X.05(II),380 W_ 132 half cut cell monocrystalline module_ black backsheet and frame_ 1500V max system Vdc,UL 61730,380,353.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.82,66,2,N,10.51,45.5,10.07,37.8,46.5,-0.339,0.037,-0.264,,,1.98,37.52,7.87,36.1,,,,,,,5/21/2021,
Trina Solar,TSM-380DE09,380 W_ 120 half-cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730,380,354,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12,40.4,11.38,33.4,44.8,-0.357,0.033,-0.266,,,2.3,32.49,9.12,31.6,,,,,,,6/11/2021,
Trina Solar,TSM-380DE09.05,380 W_ 120 half-cut cell monocrystalline module_ black backsheet_ black frame_ 1500V max system Vdc,UL 61730,380,357.5,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12,40.4,11.38,33.4,44.3,-0.317,0.037,-0.237,,,2.25,32.69,9.04,31.7,,,,,,,6/11/2021,
Trina Solar,TSM-380DE09.08,380 W_ 120 half-cut cell monocrystalline module_ white backsheet_ black frame_ 1500V max system Vdc,UL 61730,380,354,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12,40.4,11.38,33.4,44.8,-0.357,0.033,-0.266,,,2.3,32.49,9.12,31.6,,,,,,,6/11/2021,
Trina Solar,TSM-380DE14A(II),380 W_ 72 cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,380,353.6,,2/28/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.92,72,1,N,9.94,48.8,9.43,40.3,44.3,-0.372,0.0322-0.273,1.907,39.427,1.91,39.43,7.68,38.1,,,,,,,4/2/2019,
Trina Solar,TSM-380DE14H(II),380 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,380,354.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,9.99,48,9.6,39.6,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.9,38.55,7.74,37.5,,,,,,,3/1/2019,
Trina Solar,TSM-380DEG14H(II),380 W_ 144 half cells double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,380,355,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.99,48,9.6,39.6,43.6,-0.362,0.0328-0.269,-0.023,-0.354,1.98,37.61,7.86,36.9,,,,,,,2/15/2019,
Trina Solar,TSM-380DEG14HC.20(II),380 W_ 144 half-cut cell double glass bifacial monocrystalline module_ white laminate_ 1500V max system Vdc,UL 1703,380,356.1,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.99,49.2,9.43,40.3,43.2,-0.353,0.036,-0.276,,,1.93,38.14,7.64,37.1,,,,,,,5/1/2019,
Trina Solar,TSM-380DEG14HC.27(II),380 W_ 144 half-cut cell double glass bifacial monocrystalline module_ clear laminate_ 1500V max system Vdc,UL 1703,380,354.8,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,9.99,49.2,9.43,40.3,43,-0.376,0.027,-0.287,,,1.91,38.45,7.59,37.4,,,,,,,5/1/2019,
Trina Solar,TSM-380DEG15HC(II),380 W_ 144 half-cut cell double glass bifacial monocrystalline module_ 1000V or 1500V max system Vdc,UL 61730_ UL 1703,380,355.1,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,9.99,49.2,9.43,40.3,43.8,-0.355,0.041,-0.27,,,1.85,38.39,7.63,36.8,,,,,,,10/1/2019,5/1/2020
Trina Solar,TSM-380DEG15HC.20(II),380 W_ 144 half-cut cell double glass bifacial monocrystalline module_ 1500V max system Vdc,UL 61730_ UL 1703,380,355.1,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,9.99,49.2,9.43,40.3,43.8,-0.355,0.041,-0.27,,,1.85,38.39,7.63,36.8,,,,,,,10/1/2019,5/1/2020
Trina Solar,TSM-385DE09,385 W_ 120 half-cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730,385,358.8,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.07,40.6,11.46,33.6,44.8,-0.357,0.033,-0.266,,,2.32,32.68,9.19,31.8,,,,,,,6/11/2021,
Trina Solar,TSM-385DE09.05,385 W_ 120 half-cut cell monocrystalline module_ black backsheet_ black frame_ 1500V max system Vdc,UL 61730,385,362.3,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.07,40.6,11.46,33.6,44.3,-0.317,0.037,-0.237,,,2.27,32.88,9.1,31.9,,,,,,,6/11/2021,
Trina Solar,TSM-385DE09.08,385 W_ 120 half-cut cell monocrystalline module_ white backsheet_ black frame_ 1500V max system Vdc,UL 61730,385,358.8,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.07,40.6,11.46,33.6,44.8,-0.357,0.033,-0.266,,,2.32,32.68,9.19,31.8,,,,,,,6/11/2021,
Trina Solar,TSM-385DE14H(II),385 W_ 144 half cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 1703,385,359.4,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.96,48,3,N,10.03,48.5,9.61,40.1,44.4,-0.353,0.045,-0.274,-0.006,-0.348,1.91,39.04,7.75,38,,,,,,,3/1/2019,
Trina Solar,TSM-385DE15H(II),385 W_ 144 half-cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730_ UL 1703,385,360.6,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.99,48,3,N,10.03,48.5,9.61,40.1,43.8,-0.345,0.04,-0.27,,,1.86,38.44,7.71,37.6,,,,,,,10/1/2019,3/11/2020
Trina Solar,TSM-385DEG14H(II),385 W_ 144 half cells double glass monocrystalline module_ white backsheet_ silver frame_ 1000V max system Vdc,UL 1703,385,359.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,10.03,48.5,9.61,40.1,43.6,-0.362,0.0328-0.269,-0.023,-0.354,1.98,38.08,7.87,37.3,,,,,,,2/15/2019,
Trina Solar,TSM-385DEG14HC.20(II),385 W_ 144 half-cut cell double glass bifacial monocrystalline module_ white laminate_ 1500V max system Vdc,UL 1703,385,360.9,,11/8/2018,No Information Submitted,Monocrystalline,Mono-c-Si,1.98,48,3,N,10.09,49.4,9.53,40.4,43.2,-0.353,0.036,-0.276,,,1.95,38.24,7.72,37.2,,,,,,,5/1/2019,
Trina Solar,TSM-385DEG15H(II),385 W_ 144 half-cut cell dual glass monocrystalline module_ white backsheet_ 1000V or 1500V max system Vdc,UL 61730_ UL 1703,385,360.9,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.03,48.5,9.61,40.1,43.6,-0.343,0.045,-0.264,,,1.9,38.71,7.72,37.1,,,,,,,11/1/2019,5/1/2020
Trina Solar,TSM-385DEG15H.20(II),385 W_ 144 half-cut cell dual glass monocrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,385,360.9,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.03,48.5,9.61,40.1,43.6,-0.343,0.045,-0.264,,,1.9,38.71,7.72,37.1,,,,,,,11/1/2019,5/1/2020
Trina Solar,TSM-385DEG15HC(II),385 W_ 144 half-cut cell double glass bifacial monocrystalline module_ 1000V or 1500V max system Vdc,UL 61730_ UL 1703,385,359.9,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.09,49.4,9.53,40.4,43.8,-0.355,0.041,-0.27,,,1.87,38.48,7.72,36.9,,,,,,,10/1/2019,5/1/2020
Trina Solar,TSM-385DEG15HC.20(II),385 W_ 144 half-cut cell double glass bifacial monocrystalline module_ 1500V max system Vdc,UL 61730_ UL 1703,385,359.9,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.09,49.4,9.53,40.4,43.8,-0.355,0.041,-0.27,,,1.87,38.48,7.72,36.9,,,,,,,10/1/2019,5/1/2020
Trina Solar,TSM-385DEG15MC(II),385 W_ 144 half-cut cell double-glass bifacial monocrystalline module_ white backsheet_ 1000V or 1500V max system Vdc,UL 61730_ UL 1703,385,360.1,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.21,48.3,9.65,39.9,44,-0.347,0.04,-0.268,,,1.9,38.5,7.7,37.2,,,,,,,11/15/2019,5/1/2020
Trina Solar,TSM-385DEG15MC.20(II),385 W_ 144 half-cut cell double-glass bifacial monocrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,385,360.1,,6/27/2019,No Information Submitted,Monocrystalline,Mono-c-Si,2.01,48,3,N,10.21,48.3,9.65,39.9,44,-0.347,0.04,-0.268,,,1.9,38.5,7.7,37.2,,,,,,,11/15/2019,5/1/2020
Trina Solar,TSM-390DE09,390 W_ 120 half-cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730,390,363.6,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.14,40.8,11.54,33.8,44.8,-0.357,0.033,-0.266,,,2.33,32.88,9.25,31.9,,,,,,,6/11/2021,
Trina Solar,TSM-390DE09.05,390 W_ 120 half-cut cell monocrystalline module_ black backsheet_ black frame_ 1500V max system Vdc,UL 61730,390,367.1,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.14,40.8,11.54,33.8,44.3,-0.317,0.037,-0.237,,,2.29,33.08,9.16,32.1,,,,,,,6/11/2021,8/11/2021
Trina Solar,TSM-390DE09.08,390 W_ 120 half-cut cell monocrystalline module_ white backsheet_ black frame_ 1500V max system Vdc,UL 61730,390,363.6,,12/30/2020,No Information Submitted,Monocrystalline,Mono-c-Si,1.91,60,2,N,12.14,40.8,11.54,33.8,44.8,-0.357,0.033,-0.266,,,2.33,32.88,9.25,31.9,,,,,,,6/11/2021,
Trina Solar,TSM-390DE15H(II),390 W_ 144 half-cut cell monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730_ UL 1703,390,365.4,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.99,48,3,N,10.08,49.7,9.64,40.5,43.8,-0.345,0.04,-0.27,,,1.86,38.83,7.73,38,,,,,,,10/1/2019,3/11/2020
Trina Solar,TSM-390DE15H.T0(II),390 W_ 144 half-cut cell monocrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,390,365.4,,9/6/2019,No Information Submitted,Monocrystalline,Mono-c-Si,1.99,48,3,N,10.08,49.7,9.64,40.5,43.8,-0.345,0.04,-0.27,,,1.86,38.83,7.73,38,,,,,,,10/1/2019,3/11/2020
Trina Solar,TSM-390DE15M(II),390 W_ 144 half-cut cell  monocrystalline module_ white backsheet_ silver frame_ 1500V max system Vdc,UL 61730_ UL 1703,390,365.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.99,48,3,N,10.3,48.5,9.75,40,44.1,-0.335,0.042,-0.259,,,1.93,38.74,7.7,37.6,,,,,,,11/1/2019,3/11/2020
Trina Solar,TSM-390DE15M.T0(II),390 W_ 144 half-cut cell  monocrystalline module_ white backsheet_ 1500V max system Vdc,UL 61730_ UL 1703,390,365.7,,No Information Submitted,No Information Submitted,Monocrystalline,Mono-c-Si,1.99,48,3,N,10.3,48.5,9.75,40,44.1,-0.335,0.042,-0.259,,,1.93,38.74,7.7,37.6,,,,,,,11/15/2019,3/11/2020
