Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Trina Solar TSM-170PEG40.07,Trina Solar,Multi-c-Si,0,169.932000,149.600000,1.645000,1.658,0.992,72,8.860000,25.300000,8.330000,20.400000,0.002640,-0.091181,46.700000,1.073800,8.864887,0.000000,0.212579,385.402252,4.529143,-0.488200,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-175D,Trina Solar,Mono-c-Si,0,175.570000,156.700000,1.279000,1.581,0.809,72,5.300000,43.900000,4.850000,36.200000,0.002226,-0.159489,45.200000,1.932241,5.311201,0.000000,0.409023,193.532663,10.639677,-0.482000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-175DA01,Trina Solar,Mono-c-Si,0,175.570000,158.500000,1.262000,1.574,0.802,72,5.300000,43.900000,4.850000,36.200000,0.001590,-0.140480,45.500000,1.798496,5.313975,0.000000,0.467233,177.202361,9.811402,-0.430000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-175DA03,Trina Solar,Mono-c-Si,0,175.450000,155,1.305000,1.316,0.992,48,7.820000,29.400000,7.250000,24.200000,0.003067,-0.107883,45.800000,1.312191,7.829856,0.000000,0.186974,148.355850,12.497455,-0.508190,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-175PA03,Trina Solar,Multi-c-Si,0,175.450000,153.200000,1.305000,1.316,0.992,48,7.820000,29.400000,7.250000,24.200000,0.005702,-0.110814,46.300000,1.392760,7.827423,0.000000,0.164411,173.212406,21.419668,-0.541667,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-175PEG40.07,Trina Solar,Multi-c-Si,0,175.100000,154.100000,1.645000,1.658,0.992,72,9,25.400000,8.500000,20.600000,0.002682,-0.091542,46.700000,1.078892,9.001450,0.000000,0.193709,1202.535592,4.709766,-0.488200,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-180D,Trina Solar,Mono-c-Si,0,180.320000,161.300000,1.279000,1.581,0.809,72,5.350000,44.200000,4.900000,36.800000,0.002247,-0.160579,45.200000,1.955971,5.358853,0.000000,0.322839,195.090412,11.743853,-0.482000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-180DA01,Trina Solar,Mono-c-Si,0,180.320000,163.100000,1.262000,1.574,0.802,72,5.350000,44.200000,4.900000,36.800000,0.001605,-0.141440,45.500000,1.820035,5.361424,0.000000,0.381804,178.798352,10.912585,-0.430000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-180DA03,Trina Solar,Mono-c-Si,0,180.072000,159.600000,1.305000,1.316,0.992,48,7.950000,29.600000,7.380000,24.400000,0.003118,-0.108617,45.800000,1.321212,7.959168,0.000000,0.179738,155.862481,12.520622,-0.508190,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-180PA03,Trina Solar,Multi-c-Si,0,180.072000,157.700000,1.305000,1.316,0.992,48,7.950000,29.600000,7.380000,24.400000,0.005797,-0.111568,46.300000,1.402328,7.956809,0.000000,0.157403,183.776704,21.443805,-0.541667,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185DA01,Trina Solar,Mono-c-Si,0,185.625000,164.300000,1.262000,1.574,0.802,72,5.400000,44.500000,4.950000,37.500000,0.002118,-0.163292,45.800000,2.030508,5.405188,0.000000,0.194335,202.279648,16.973782,-0.508190,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185DA01A,Trina Solar,Mono-c-Si,0,185.554000,166.700000,1.262000,1.574,0.802,72,5.480000,44.600000,5.140000,36.100000,0.002740,-0.156100,45.300000,1.881616,5.484486,0.000000,0.581000,709.802442,6.169586,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185DA01A.05,Trina Solar,Mono-c-Si,0,185.554000,166.400000,1.262000,1.574,0.802,72,5.480000,44.600000,5.140000,36.100000,0.002192,-0.151640,45.700000,1.861106,5.484814,0.000000,0.589220,670.782428,7.146299,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185DA01A.08,Trina Solar,Mono-c-Si,0,185.554000,166.700000,1.262000,1.574,0.802,72,5.480000,44.600000,5.140000,36.100000,0.002740,-0.156100,45.300000,1.881616,5.484486,0.000000,0.581000,709.802442,6.169586,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185DA03,Trina Solar,Mono-c-Si,0,185.250000,164.200000,1.305000,1.316,0.992,48,8.080000,29.800000,7.500000,24.700000,0.003169,-0.109351,45.800000,1.334715,8.088398,0.000000,0.156581,150.652098,13.221204,-0.508190,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-185PA03,Trina Solar,Multi-c-Si,0,185.250000,162.300000,1.305000,1.316,0.992,48,8.080000,29.800000,7.500000,24.700000,0.005891,-0.112322,46.300000,1.416727,8.086150,0.000000,0.134270,176.418745,22.179324,-0.541667,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-190DA01A,Trina Solar,Mono-c-Si,0,190.624000,171.400000,1.262000,1.574,0.802,72,5.520000,45.100000,5.180000,36.800000,0.002760,-0.157850,45.300000,1.911211,5.524095,0.000000,0.515957,695.549285,7.075718,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-190DA01A.05,Trina Solar,Mono-c-Si,0,190.624000,171,1.262000,1.574,0.802,72,5.520000,45.100000,5.180000,36.800000,0.002208,-0.153340,45.700000,1.890282,5.524393,0.000000,0.524331,658.797342,8.057837,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-190DA01A.08,Trina Solar,Mono-c-Si,0,190.624000,171.400000,1.262000,1.574,0.802,72,5.520000,45.100000,5.180000,36.800000,0.002760,-0.157850,45.300000,1.911211,5.524095,0.000000,0.515957,695.549285,7.075718,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-190DA03,Trina Solar,Mono-c-Si,0,190.500000,168.700000,1.305000,1.316,0.992,48,8.200000,29.800000,7.620000,25,0.003216,-0.109351,45.800000,1.343676,8.205864,0.000000,0.107788,150.725366,14.602425,-0.508190,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-190PA03,Trina Solar,Multi-c-Si,0,190.500000,166.800000,1.305000,1.316,0.992,48,8.200000,29.800000,7.620000,25,0.005979,-0.112322,46.300000,1.426337,8.203981,0.000000,0.085464,176.046194,23.625751,-0.541667,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-195DA01A,Trina Solar,Mono-c-Si,0,195.228000,176,1.262000,1.574,0.802,72,5.560000,45.600000,5.220000,37.400000,0.002780,-0.159600,45.300000,1.937713,5.563765,0.000000,0.474615,700.934461,7.637042,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-195DA01A.05,Trina Solar,Mono-c-Si,0,195.228000,175.600000,1.262000,1.574,0.802,72,5.560000,45.600000,5.220000,37.400000,0.002224,-0.155040,45.700000,1.916436,5.564044,0.000000,0.483095,664.152775,8.622778,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-195DA01A.08,Trina Solar,Mono-c-Si,0,195.228000,176,1.262000,1.574,0.802,72,5.560000,45.600000,5.220000,37.400000,0.002780,-0.159600,45.300000,1.937713,5.563765,0.000000,0.474615,700.934461,7.637042,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-200DA01A,Trina Solar,Mono-c-Si,0,200.932000,180.600000,1.262000,1.574,0.802,72,5.620000,46.200000,5.260000,38.200000,0.002810,-0.161700,45.300000,1.976259,5.624535,0.000000,0.405633,502.629729,8.971964,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-200DA01A.05,Trina Solar,Mono-c-Si,0,200.932000,180.200000,1.262000,1.574,0.802,72,5.620000,46.200000,5.260000,38.200000,0.002248,-0.157080,45.700000,1.954424,5.624812,0.000000,0.414327,483.862784,9.967697,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-200DA01A.08,Trina Solar,Mono-c-Si,0,200.932000,180.600000,1.262000,1.574,0.802,72,5.620000,46.200000,5.260000,38.200000,0.002810,-0.161700,45.300000,1.976259,5.624535,0.000000,0.405633,502.629729,8.971964,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-205DA01A,Trina Solar,Mono-c-Si,0,205.352000,185.300000,1.262000,1.574,0.802,72,5.660000,46.600000,5.320000,38.600000,0.002830,-0.163100,45.300000,1.990367,5.663045,0.000000,0.392635,729.725539,8.689149,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-205DA01A.05,Trina Solar,Mono-c-Si,0,205.352000,184.900000,1.262000,1.574,0.802,72,5.660000,46.600000,5.320000,38.600000,0.002264,-0.158440,45.700000,1.968407,5.663287,0.000000,0.401284,690.883690,9.682246,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-205DA01A.08,Trina Solar,Mono-c-Si,0,205.352000,185.300000,1.262000,1.574,0.802,72,5.660000,46.600000,5.320000,38.600000,0.002830,-0.163100,45.300000,1.990367,5.663045,0.000000,0.392635,729.725539,8.689149,-0.460000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220DA05,Trina Solar,Mono-c-Si,0,220.222000,193.700000,1.618000,1.643,0.985,60,8,36.800000,7.390000,29.800000,0.002776,-0.138515,46.300000,1.646764,8.014578,0.000000,0.302438,165.973904,10.217724,-0.522200,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.05,Trina Solar,Multi-c-Si,0,220.400000,199.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004775,-0.121352,45,1.499569,8.164107,0.000000,0.453573,262.043862,5.235935,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.08,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.10,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.15,Trina Solar,Multi-c-Si,0,220.400000,199.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004775,-0.121352,45,1.499569,8.164107,0.000000,0.453573,262.043862,5.235935,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.18,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.20,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.28,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.30,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.38,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PA05.xy2,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PD05,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PD05.08,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PD05.10,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PD05.18,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-220PD05.xy2,Trina Solar,Multi-c-Si,0,220.400000,197.500000,1.618000,1.643,0.985,60,8.150000,36.800000,7.600000,29,0.004075,-0.114080,46.100000,1.508758,8.163710,0.000000,0.451118,268.171909,13.460681,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.05,Trina Solar,Multi-c-Si,0,225.204000,204.200000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004804,-0.121681,45,1.511782,8.211921,0.000000,0.402291,276.723322,6.368464,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.08,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.10,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.15,Trina Solar,Multi-c-Si,0,225.204000,204.200000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004804,-0.121681,45,1.511782,8.211921,0.000000,0.402291,276.723322,6.368464,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.18,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.20,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.28,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.30,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.38,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PA05.xy2,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PD05,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PD05.08,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PD05.10,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PD05.18,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-225PD05.xy2,Trina Solar,Multi-c-Si,0,225.204000,202.100000,1.618000,1.643,0.985,60,8.200000,36.900000,7.660000,29.400000,0.004100,-0.114390,46.100000,1.520930,8.211574,0.000000,0.399846,283.296319,14.655739,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230DA05,Trina Solar,Mono-c-Si,0,229.800000,202.800000,1.618000,1.643,0.985,60,8.180000,37,7.660000,30,0.002838,-0.139268,46.300000,1.642926,8.185665,0.000000,0.293777,424.202154,8.766820,-0.522200,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.05,Trina Solar,Multi-c-Si,0,230.056000,208.800000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004840,-0.122011,45,1.524945,8.270892,0.000000,0.351436,266.519991,7.618506,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.08,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.10,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.15,Trina Solar,Multi-c-Si,0,230.056000,208.800000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004840,-0.122011,45,1.524945,8.270892,0.000000,0.351436,266.519991,7.618506,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.18,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.20,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.28,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.30,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.38,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PA05.xy2,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PD05,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PD05.08,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PD05.10,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PD05.18,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-230PD05.xy2,Trina Solar,Multi-c-Si,0,230.056000,208.900000,1.618000,1.643,0.985,60,8.260000,37,7.720000,29.800000,0.004956,-0.129500,44.100000,1.559246,8.269751,0.000000,0.342291,289.962319,5.805576,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.05,Trina Solar,Multi-c-Si,0,235.081000,213.500000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004869,-0.122341,45,1.530673,8.316239,0.000000,0.317442,422.841747,7.873119,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.08,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.10,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.15,Trina Solar,Multi-c-Si,0,235.081000,213.500000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004869,-0.122341,45,1.530673,8.316239,0.000000,0.317442,422.841747,7.873119,-0.432240,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.18,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.20,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
Trina Solar TSM-235PA05.28,Trina Solar,Multi-c-Si,0,235.081000,213.600000,1.618000,1.643,0.985,60,8.310000,37.100000,7.810000,30.100000,0.004986,-0.129850,44.100000,1.565132,8.315289,0.000000,0.308318,484.437509,6.055898,-0.450000,N,SAM 2020.11.29 r2,12/1/2021
