Manufacturer,Model Number,Description,BIPV,Nameplate Pmax,PTC,Notes,Family,A_c,N_s,Technology,Nameplate Isc,Nameplate Voc,Nameplate Ipmax,Nameplate Vpmax,Average NOCT,gammaPmax,alphaIsc,betaVoc,alphaIpmax,betaVpmax,IPmax_low,VPmax_low,IPmax_NOCT,VPmax_NOCT,NREL Autosolver Date,NREL Autosolver Time,a_ref,I_L_ref,I_o_ref,R_s_ref,R_sh_ref,Adj,Mounting,N_p,Type,Short Side,Long Side,Geometric Multiplier,P2/Pref,CEC Listing Date,Last Update
Juli New Energy,JLS60M250WH(156),250 W Monocrystalline Module,N,250,221.6,,Monocrystalline,1.637,60,Mono-c-Si,8.79,38,8.14,30.7,47,-0.493,0.053,-0.365,0.006,-0.498,1.58,29.83,6.6,27.41,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.1885256,,
Juli New Energy,JLS60P250WH(156),250 W Polycrystalline Module,N,250,222,,Polycrystalline,1.637,60,Multi-c-Si,8.81,37.6,8.23,30.4,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.64,29.1,6.67,27.89,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.190896,,
Juli New Energy,JLS60M255WH(156),255 W Monocrystalline Module,N,255,226.2,,Monocrystalline,1.637,60,Mono-c-Si,8.81,38.5,8.23,31,47,-0.493,0.053,-0.365,0.006,-0.498,1.6,30.12,6.67,27.68,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.188988235,,
Juli New Energy,JLS60P255WH(156),255 W Polycrystalline Module,N,255,226.6,,Polycrystalline,1.637,60,Multi-c-Si,8.83,37.8,8.25,30.9,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.64,29.58,6.69,28.35,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.19024,,
Juli New Energy,JLS60M260WH(156),260 W Monocrystalline Module,N,260,230.8,,Monocrystalline,1.637,60,Mono-c-Si,8.86,39,8.25,31.5,47,-0.493,0.053,-0.365,0.006,-0.498,1.6,30.6,6.69,28.13,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.188307692,,
Juli New Energy,JLS60P260WH(156),260 W Polycrystalline Module,N,260,231.2,,Polycrystalline,1.637,60,Multi-c-Si,8.85,37.9,8.26,31.5,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.65,30.15,6.69,28.9,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.191336538,,
Juli New Energy,JLS60M265WH(156),265 W Monocrystalline Module,N,265,235.4,,Monocrystalline,1.637,60,Mono-c-Si,8.95,39.1,8.41,31.5,47,-0.493,0.053,-0.365,0.006,-0.498,1.63,30.6,6.81,28.13,,,,,,,,,Rack,1,Flat Plate,0.992,1.65,1,0.188218868,,
Juli New Energy,JLS72P290WH(156),290 W Polycrystalline Module,N,290,257.4,,Polycrystalline,1.94,72,Multi-c-Si,8.68,44.9,8.1,35.8,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.54,34.7,6.53,32.02,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.184268966,,
Juli New Energy,JLS72P295WH(156),295 W Polycrystalline Module,N,295,261.9,,Polycrystalline,1.94,72,Multi-c-Si,8.71,45,8.15,36.2,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.55,35.09,6.57,32.38,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.184371186,,
Juli New Energy,JLS72M300WH(156),300 W Monocrystalline Module,N,300,266.1,,Monocrystalline,1.94,72,Mono-c-Si,8.81,45.5,8.21,36.5,47,-0.493,0.053,-0.365,0.006,-0.498,1.58,35.37,6.65,32.49,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.186282,,
Juli New Energy,JLS72P300WH(156),300 W Polycrystalline Module,N,300,266.5,,Polycrystalline,1.94,72,Multi-c-Si,8.8,45.1,8.21,36.5,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.56,35.38,6.62,32.65,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.183976,,
Juli New Energy,JLS72M305WH(156),305 W Monocrystalline Module,N,305,270.6,,Monocrystalline,1.94,72,Mono-c-Si,8.85,45.7,8.25,37,47,-0.493,0.053,-0.365,0.006,-0.498,1.59,35.86,6.68,32.93,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.186942295,,
Juli New Energy,JLS72P305WH(156),305 W Polycrystalline Module,N,305,271.1,,Polycrystalline,1.94,72,Multi-c-Si,8.82,45.5,8.23,37.1,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.57,35.96,6.64,33.19,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.185105574,,
Juli New Energy,JLS72M310WH(156),310 W Monocrystalline Module,N,310,275.2,,Monocrystalline,1.94,72,Mono-c-Si,8.93,45.8,8.34,37.2,47,-0.493,0.053,-0.365,0.006,-0.498,1.61,36.05,6.75,33.11,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.187227419,,
Juli New Energy,JLS72P310WH(156),310 W Polycrystalline Module,N,310,275.7,,Polycrystalline,1.94,72,Multi-c-Si,8.84,45.7,8.25,37.6,47.1,-0.484,0.054,-0.346,0.003,-0.485,1.57,36.45,6.65,33.63,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.184601613,,
Juli New Energy,JLS72M315WH(156),315 W Monocrystalline Module,N,315,279.8,,Monocrystalline,1.94,72,Mono-c-Si,8.95,46,8.39,37.6,47,-0.493,0.053,-0.365,0.006,-0.498,1.61,36.44,6.79,33.47,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.186248889,,
Juli New Energy,JLS72M320WH(156),320 W Monocrystalline Module,N,320,284.4,,Monocrystalline,1.94,72,Mono-c-Si,8.97,46.1,8.43,37.9,47,-0.493,0.053,-0.365,0.006,-0.498,1.62,36.73,6.83,33.73,,,,,,,,,Rack,1,Flat Plate,0.992,1.956,1,0.185945625,,
Jumao Photonic (Xiamen),JMP-85W-S5-G,85 W Monocrystalline Module,N,85,72.6,,Monocrystalline,0.644,36,Mono-c-Si,5.17,22,4.7,18.36,49.5,-0.5531,0.086,-0.4385,0.0834,-0.6394,0.96,17.11,3.7,15.47,,,,,,,,,Rack,1,Flat Plate,0.536,1.202,1,0.192930502,,
Jumao Photonic (Xiamen),JMP-160W-S5-G,160 W Monocrystalline Module,N,160,134.8,,Monocrystalline,1.304,72,Mono-c-Si,4.86,43.56,4.42,36,50.1,-0.5729,0.0617,-0.4237,0.0213,-0.593,0.92,35.28,3.41,30.63,,,,,,,,,Rack,1,Flat Plate,0.827,1.577,1,0.202423216,,
Jumao Photonic (Xiamen),JMP-170W-S5-G,170 W Monocrystalline Module,N,170,143.5,,Monocrystalline,1.304,72,Mono-c-Si,4.96,44.28,4.63,36.72,50.1,-0.5729,0.0617,-0.4237,0.0213,-0.593,0.96,35.98,3.57,31.24,,,,,,,,,Rack,1,Flat Plate,0.827,1.577,1,0.203558984,,
Jumao Photonic (Xiamen),JMP-210W-M6-G,210 W Polycrystalline Module,N,210,187.4,,Polycrystalline,1.616,60,Multi-c-Si,7.74,36.3,7.2,29.22,44.5,-0.507476,0.055346,-0.353351,-0.025886,-0.482034,1.51,27.64,5.51,25.53,,,,,,,,,Rack,1,Flat Plate,0.987,1.637,1,0.198792622,,
Jumao Photonic (Xiamen),JMP-215W-M6-G,215 W Polycrystalline Module,N,215,192,,Polycrystalline,1.616,60,Multi-c-Si,7.79,36.48,7.28,29.52,44.5,-0.507476,0.055346,-0.353351,-0.025886,-0.482034,1.53,27.92,5.57,25.79,,,,,,,,,Rack,1,Flat Plate,0.987,1.637,1,0.198342654,,
Jumao Photonic (Xiamen),JMP-220W-M6-G,220 W Polycrystalline Module,N,220,196.6,,Polycrystalline,1.616,60,Multi-c-Si,7.85,36.72,7.38,29.82,44.5,-0.507476,0.055346,-0.353351,-0.025886,-0.482034,1.55,28.2,5.65,26.05,,,,,,,,,Rack,1,Flat Plate,0.987,1.637,1,0.198494359,,
Jumao Photonic (Xiamen),JMP-225W-M6-G,225 W Polycrystalline Module,N,225,201.1,,Polycrystalline,1.616,60,Multi-c-Si,7.97,36.9,7.43,30.3,44.5,-0.507476,0.055346,-0.353351,-0.025886,-0.482034,1.56,28.66,5.68,26.47,,,,,,,,,Rack,1,Flat Plate,0.987,1.637,1,0.198543545,,
Jumao Photonic (Xiamen),JMP-230W-M6-G,230 W Polycrystalline Module,N,230,205.7,,Polycrystalline,1.616,60,Multi-c-Si,8,37.14,7.5,30.72,44.5,-0.507476,0.055346,-0.353351,-0.025886,-0.482034,1.57,29.05,5.74,26.84,,,,,,,,,Rack,1,Flat Plate,0.987,1.637,1,0.198774874,,
Kaneka,G-SA060,60 W a-Si Module,N,60,57,,Thin Film,0.95,108,Thin Film,1.19,91.8,0.9,67,43.5,-0.224,0.16,-0.282,0.116,-0.334,0.17,58.41,0.69,59.58,,,,,,,,,Rack,1,Flat Plate,0.96,0.99,1,0.161606754,,
Kaneka,GSA221,60 W a-Si Module,N,60,57,,Thin Film,0.95,108,Thin Film,1.19,91.8,0.9,67,43.5,-0.224,0.16,-0.282,0.116,-0.334,0.17,58.41,0.69,59.58,,,,,,,,,Rack,1,Flat Plate,0.96,0.99,1,0.161606754,,
Kaneka,U-SA105,105 W Thin Film a-Si/uc-Si Module,N,105,94.5,,Thin Film,1.22,53,Thin Film,2.4,71,1.96,53.5,47.6,-0.381,0.057,-0.366,0.04,-0.411,0.4,50.53,1.56,47.96,,,,,,,,,Rack,2,Flat Plate,1.008,1.21,1,0.19056318,,
Kaneka,U-SA110,110 W Thin Film a-Si/uc-Si Module,N,110,99.1,,Thin Film,1.22,53,Thin Film,2.5,71,2.04,54,47.6,-0.381,0.057,-0.366,0.04,-0.411,0.41,51.01,1.63,48.41,,,,,,,,,Rack,2,Flat Plate,1.008,1.21,1,0.191095156,,
KD Solar,KD-20012A2,200 W Polycrystalline Module,N,200,176.5,,Polycrystalline,1.479,54,Multi-c-Si,8.2,33.3,7.62,26.3,46.6,-0.505,0.033,-0.346,-0.05,-0.462,1.53,26.33,6.06,23.91,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.201306006,,
KD Solar,KD-20013A2,200 W Polycrystalline Module,N,200,175.4,,Polycrystalline,1.479,54,Multi-c-Si,8.16,32.8,7.72,25.91,47.6,-0.505,0.046,-0.338,-0.027,-0.481,1.52,25.82,6.2,23.23,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.196503407,,
KD Solar,KD-20512A2,205 W Polycrystalline Module,N,205,181.1,,Polycrystalline,1.479,54,Multi-c-Si,8.25,33.5,7.71,26.6,46.6,-0.505,0.033,-0.346,-0.05,-0.462,1.55,26.63,6.13,24.18,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.200982462,,
KD Solar,KD-20513A2,205 W Polycrystalline Module,N,205,180,,Polycrystalline,1.479,54,Multi-c-Si,8.22,33.32,7.75,26.45,47.6,-0.505,0.046,-0.338,-0.027,-0.481,1.53,26.36,6.22,23.71,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.19646667,,
KD Solar,KD-21012A2,210 W Polycrystalline Module,N,210,185.6,,Polycrystalline,1.479,54,Multi-c-Si,8.3,33.8,7.78,27,46.6,-0.505,0.033,-0.346,-0.05,-0.462,1.56,27.03,6.19,24.55,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.200955583,,
KD Solar,KD-21013A2,210 W Polycrystalline Module,N,210,184.5,,Polycrystalline,1.479,54,Multi-c-Si,8.25,33.8,7.8,26.92,47.6,-0.505,0.046,-0.338,-0.027,-0.481,1.54,26.82,6.26,24.13,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.196456196,,
KD Solar,KD-21512A2,215 W Polycrystalline Module,N,215,190.2,,Polycrystalline,1.479,54,Multi-c-Si,8.13,36.4,7.47,28.8,46.6,-0.505,0.033,-0.346,-0.05,-0.462,1.5,28.83,5.94,26.19,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.201025263,,
KD Solar,KD-21513A2,215 W Polycrystalline Module,N,215,189,,Polycrystalline,1.479,54,Multi-c-Si,8.2,36.4,7.67,28.3,47.6,-0.505,0.046,-0.338,-0.027,-0.481,1.51,28.2,6.16,25.37,,,,,,,,,Rack,1,Flat Plate,0.986,1.5,1,0.198362104,,
KD Solar,KD-22012A2,220 W Polycrystalline Module,N,220,195.8,,Polycrystalline,1.635,60,Multi-c-Si,8.17,36.5,7.62,28.9,45.8,-0.491,0.036,-0.345,-0.019,-0.473,1.51,28.99,6.04,36.27,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.198647702,,
KD Solar,KD-22013A2,220 W Polycrystalline Module,N,220,192.5,,Polycrystalline,1.635,60,Multi-c-Si,8.3,36.5,7.72,28.5,48.1,-0.502,0.034,-0.301,-0.045,-0.464,1.53,28.09,6.23,25.22,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.195440171,,
KD Solar,KD-22512A2,225 W Polycrystalline Module,N,225,200.3,,Polycrystalline,1.635,60,Multi-c-Si,8.36,36.89,7.8,28.9,45.8,-0.491,0.036,-0.345,-0.019,-0.473,1.54,28.99,6.18,36.27,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.198821497,,
KD Solar,KD-22513A2,225 W Polycrystalline Module,N,225,197,,Polycrystalline,1.635,60,Multi-c-Si,8.29,36.89,7.79,28.88,48.1,-0.502,0.034,-0.301,-0.045,-0.464,1.54,28.47,6.29,25.56,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.195400866,,
KD Solar,KD-23012A2,230 W Polycrystalline Module,N,230,204.9,,Polycrystalline,1.635,60,Multi-c-Si,8.41,37.2,7.89,29.15,45.8,-0.491,0.036,-0.345,-0.019,-0.473,1.56,29.24,6.26,36.59,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.198445446,,
KD Solar,KD-23013A2,230 W Polycrystalline Module,N,230,201.6,,Polycrystalline,1.635,60,Multi-c-Si,8.47,37.04,7.9,29.29,48.1,-0.502,0.034,-0.301,-0.045,-0.464,1.57,28.87,6.38,25.92,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.196604286,,
KD Solar,KD-23512A2,235 W Polycrystalline Module,N,235,209.5,,Polycrystalline,1.635,60,Multi-c-Si,8.52,37.5,7.93,29.8,45.8,-0.491,0.036,-0.345,-0.019,-0.473,1.57,29.89,6.29,37.4,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.199560692,,
KD Solar,KD-24012A2,240 W Polycrystalline Module,N,240,214.1,,Polycrystalline,1.635,60,Multi-c-Si,8.65,37.6,8.08,29.79,45.8,-0.491,0.036,-0.345,-0.019,-0.473,1.6,29.88,6.41,37.39,,,,,,,,,Rack,1,Flat Plate,0.986,1.658,1,0.199032516,,
Kenmec Mechanical Engineering,TKSE-13001,130 W Polycrystalline Module,N,130,116.5,,Polycrystalline,1.008,36,Multi-c-Si,8.06,21.8,7.52,17.32,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.38,18.19,6.06,16.01,,,,,,,,,Rack,1,Flat Plate,0.989,1.019,1,0.192880623,,
Kenmec Mechanical Engineering,TKSE-13501,135 W Polycrystalline Module,N,135,121.1,,Polycrystalline,1.008,36,Multi-c-Si,8.21,22,7.67,17.62,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.41,18.5,6.18,16.29,,,,,,,,,Rack,1,Flat Plate,0.989,1.019,1,0.192723078,,
Kenmec Mechanical Engineering,TKSE-14001,140 W Polycrystalline Module,N,140,125.7,,Polycrystalline,1.008,36,Multi-c-Si,8.36,22.2,7.77,18.03,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.53,19.01,6.3,17.36,,,,,,,,,Rack,1,Flat Plate,0.989,1.019,1,0.207719136,,
Kenmec Mechanical Engineering,TKSE-14501,145 W Polycrystalline Module,N,145,130.3,,Polycrystalline,1.008,36,Multi-c-Si,8.5,22.4,7.38,19.69,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.45,20.77,5.98,18.95,,,,,,,,,Rack,1,Flat Plate,0.989,1.019,1,0.208028038,,
Kenmec Mechanical Engineering,TKSD-15001,150 W Polycrystalline Module,N,150,134.5,,Polycrystalline,1.165,42,Multi-c-Si,7.88,25.27,7.28,20.64,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.33,21.25,5.82,19.05,,,,,,,,,Rack,1,Flat Plate,0.989,1.178,1,0.188907038,,
Kenmec Mechanical Engineering,TKSD-15501,155 W Polycrystalline Module,N,155,139.1,,Polycrystalline,1.165,42,Multi-c-Si,7.97,25.47,7.41,20.98,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.36,21.6,5.92,19.36,,,,,,,,,Rack,1,Flat Plate,0.989,1.178,1,0.189143019,,
Kenmec Mechanical Engineering,TKSD-16001,160 W Polycrystalline Module,N,160,143.7,,Polycrystalline,1.165,42,Multi-c-Si,8.06,25.67,7.38,21.69,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.48,22.26,5.88,20.75,,,,,,,,,Rack,1,Flat Plate,0.989,1.178,1,0.205323684,,
Kenmec Mechanical Engineering,TKSD-16501,165 W Polycrystalline Module,N,165,148.3,,Polycrystalline,1.165,42,Multi-c-Si,8.15,25.87,7.41,22.32,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.48,22.91,5.91,21.36,,,,,,,,,Rack,1,Flat Plate,0.989,1.178,1,0.205717658,,
Kenmec Mechanical Engineering,TKSC-17001,170 W Polycrystalline Module,N,170,152.4,,Polycrystalline,1.322,48,Multi-c-Si,7.94,28.78,7.29,22.31,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.44,22.64,5.79,21.31,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.192190758,,
Kenmec Mechanical Engineering,TKSD-17001,170 W Polycrystalline Module,N,170,152.9,,Polycrystalline,1.165,42,Multi-c-Si,8.24,26.07,7.46,22.82,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.48,23.15,5.91,21.8,,,,,,,,,Rack,1,Flat Plate,0.989,1.178,1,0.201168449,,
Kenmec Mechanical Engineering,TKSC-17501,175 W Polycrystalline Module,N,175,157,,Polycrystalline,1.322,48,Multi-c-Si,8.05,28.98,7.55,23.19,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.49,23.53,5.99,22.15,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.200985151,,
Kenmec Mechanical Engineering,TKSC-18001,180 W Polycrystalline Module,N,180,161.6,,Polycrystalline,1.322,48,Multi-c-Si,8.14,29.18,7.47,24.19,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.48,24.54,5.92,23.11,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.201668601,,
Kenmec Mechanical Engineering,TKSC-18501,185 W Polycrystalline Module,N,185,166.2,,Polycrystalline,1.322,48,Multi-c-Si,8.23,29.38,7.75,23.91,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.44,24.19,6.16,22.15,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.188874969,,
Kenmec Mechanical Engineering,TKSC-19001,190 W Polycrystalline Module,N,190,170.8,,Polycrystalline,1.322,48,Multi-c-Si,8.31,29.58,7.65,24.85,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.43,25.15,6.08,23.03,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.188668363,,
Kenmec Mechanical Engineering,TKSC-19501,195 W Polycrystalline Module,N,195,175.4,,Polycrystalline,1.322,48,Multi-c-Si,8.38,29.78,7.56,25.84,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.41,26.15,6.01,23.94,,,,,,,,,Rack,1,Flat Plate,0.989,1.337,1,0.188905476,,
Kenmec Mechanical Engineering,TKSB-20001,200 W Polycrystalline Module,N,200,179.5,,Polycrystalline,1.48,54,Multi-c-Si,8.18,32.89,7.61,26.35,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.42,26.74,6.16,24.05,,,,,,,,,Rack,1,Flat Plate,0.989,1.496,1,0.189939123,,
Kenmec Mechanical Engineering,TKSB-20501,205 W Polycrystalline Module,N,205,184.1,,Polycrystalline,1.48,54,Multi-c-Si,8.27,33.09,7.69,26.68,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.44,27.08,6.22,24.35,,,,,,,,,Rack,1,Flat Plate,0.989,1.496,1,0.189599615,,
Kenmec Mechanical Engineering,TKSB-21001,210 W Polycrystalline Module,N,210,188.7,,Polycrystalline,1.48,54,Multi-c-Si,8.36,33.29,7.77,27.05,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.45,27.45,6.29,24.69,,,,,,,,,Rack,1,Flat Plate,0.989,1.496,1,0.189604282,,
Kenmec Mechanical Engineering,TKSB-21501,215 W Polycrystalline Module,N,215,193.3,,Polycrystalline,1.48,54,Multi-c-Si,8.45,33.49,7.85,27.42,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.47,27.83,6.35,25.02,,,,,,,,,Rack,1,Flat Plate,0.989,1.496,1,0.189660894,,
Kenmec Mechanical Engineering,TKSA-22001,220 W Polycrystalline Module,N,220,197.4,,Polycrystalline,1.637,60,Multi-c-Si,8.12,36.46,7.57,29.07,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.52,29.06,7.57,26.84,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.201044076,,
Kenmec Mechanical Engineering,TKSB-22001,220 W Polycrystalline Module,N,220,197.9,,Polycrystalline,1.48,54,Multi-c-Si,8.54,33.69,7.93,27.79,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.59,27.78,6.4,25.65,,,,,,,,,Rack,1,Flat Plate,0.989,1.496,1,0.201331673,,
Kenmec Mechanical Engineering,TKSA-22501,225 W Polycrystalline Module,N,225,202,,Polycrystalline,1.637,60,Multi-c-Si,8.21,36.66,7.64,29.49,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.54,29.48,6.17,27.22,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.201260553,,
Kenmec Mechanical Engineering,TKSA-23001,230 W Polycrystalline Module,N,230,206.6,,Polycrystalline,1.637,60,Multi-c-Si,8.3,36.86,7.72,29.81,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.55,29.8,6.23,27.52,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.201105751,,
Kenmec Mechanical Engineering,TKSA-23501,235 W Polycrystalline Module,N,235,211.2,,Polycrystalline,1.637,60,Multi-c-Si,8.39,37.06,7.79,30.18,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.57,30.17,6.29,27.86,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.201076761,,
Kenmec Mechanical Engineering,TKSA-24001,240 W Polycrystalline Module,N,240,215.9,,Polycrystalline,1.637,60,Multi-c-Si,8.48,37.26,7.86,30.55,45.7,-0.459499,0.054952,-0.328334,-0.026563,-0.434744,1.58,30.54,6.35,28.2,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.201092359,,
Kenmec Mechanical Engineering,TKSA-24501,245 W Polycrystalline Module,N,245,220.8,,Polycrystalline,1.637,60,Multi-c-Si,8.51,37.34,7.91,30.75,46.8,-0.4312,0.06923,-0.3236,0.0262,-0.4447,1.58,30.61,6.41,27.8,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.196781179,,
Kenmec Mechanical Engineering,TKSA-25001,250 W Polycrystalline Module,N,250,225.4,,Polycrystalline,1.637,60,Multi-c-Si,8.59,37.87,8.15,30.92,46.8,-0.4312,0.06923,-0.3236,0.0262,-0.4447,1.62,30.78,6.6,27.96,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.199795234,,
Kenmec Mechanical Engineering,TKSG-25001,250 W Polycrystalline Module,N,250,225.8,,Polycrystalline,1.773,72,Multi-c-Si,8.37,41.08,7.75,32.68,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.6,32.08,6.27,29.42,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.20472754,,
Kenmec Mechanical Engineering,TKSA-25501,255 W Polycrystalline Module,N,255,230,,Polycrystalline,1.637,60,Multi-c-Si,8.65,37.92,8.26,31.17,46.8,-0.4312,0.06923,-0.3236,0.0262,-0.4447,1.64,31.03,6.69,28.18,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.20012655,,
Kenmec Mechanical Engineering,TKSG-25501,255 W Polycrystalline Module,N,255,230.5,,Polycrystalline,1.773,72,Multi-c-Si,8.42,41.21,7.88,32.98,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.62,32.38,6.37,29.69,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.205953518,,
Kenmec Mechanical Engineering,TKSA-26001,260 W Polycrystalline Module,N,260,234.7,,Polycrystalline,1.637,60,Multi-c-Si,8.72,38.02,8.31,31.36,46.8,-0.4312,0.06923,-0.3236,0.0262,-0.4447,1.65,31.22,6.73,28.35,,,,,,,,,Rack,1,Flat Plate,0.989,1.655,1,0.198669761,,
Kenmec Mechanical Engineering,TKSG-26001,260 W Polycrystalline Module,N,260,235.1,,Polycrystalline,1.773,72,Multi-c-Si,8.46,41.45,7.82,33.41,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.61,32.8,6.33,30.07,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.203068428,,
Kenmec Mechanical Engineering,TKSG-26501,265 W Polycrystalline Module,N,265,239.8,,Polycrystalline,1.773,72,Multi-c-Si,8.34,42.98,7.75,34.65,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.59,34.21,6.25,31.3,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.20559157,,
Kenmec Mechanical Engineering,TKSG-27001,270 W Polycrystalline Module,N,270,244.4,,Polycrystalline,1.773,72,Multi-c-Si,8.29,43.49,7.67,35.41,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.58,34.96,6.19,31.99,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.204081558,,
Kenmec Mechanical Engineering,TKSG-27501,275 W Polycrystalline Module,N,275,249,,Polycrystalline,1.773,72,Multi-c-Si,8.41,43.16,7.84,35.26,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.61,34.81,6.33,31.86,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.20394446,,
Kenmec Mechanical Engineering,TKSG-28001,280 W Polycrystalline Module,N,280,253.7,,Polycrystalline,1.773,72,Multi-c-Si,8.35,45,7.89,35.5,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.62,35.05,6.37,32.07,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.202952105,,
Kenmec Mechanical Engineering,TKSG-28501,285 W Polycrystalline Module,N,285,258.4,,Polycrystalline,1.773,72,Multi-c-Si,8.55,44.67,7.95,35.81,45.2,-0.4479,0.05654,-0.3287,-0.01245,-0.4382,1.63,35.35,6.42,32.35,,,,,,,,,Rack,1,Flat Plate,0.989,1.793,1,0.202662233,,
